2025329,501797625,501846918,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251125-repoint00059_v001.0002.cdf repoint00059 pivot=90.096
2025330,501848532,501859551,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251126-repoint00060_v001.0002.cdf repoint00060 pivot=90.096
2025330,501860695,501866207,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251126-repoint00060_v001.0002.cdf repoint00060 pivot=90.096
2025330,501866671,501866676,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251126-repoint00060_v001.0002.cdf repoint00060 pivot=90.096
2025330,501874024,501933316,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251126-repoint00060_v001.0002.cdf repoint00060 pivot=90.096
2025331,501934931,502019715,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251127-repoint00061_v001.0002.cdf repoint00061 pivot=90.096
2025332,502021329,502106114,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251128-repoint00062_v001.0002.cdf repoint00062 pivot=90.096
2025333,502107728,502192515,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251129-repoint00063_v001.0002.cdf repoint00063 pivot=90.096
2025334,502194128,502278914,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251130-repoint00064_v001.0002.cdf repoint00064 pivot=90.096
2025335,502280528,502365314,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251201-repoint00065_v001.0002.cdf repoint00065 pivot=90.096
2025336,502366928,502425816,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251202-repoint00066_v001.0002.cdf repoint00066 pivot=90.096
2025336,502426657,502426662,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251202-repoint00066_v001.0002.cdf repoint00066 pivot=90.096
2025336,502427504,502451715,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251202-repoint00066_v001.0002.cdf repoint00066 pivot=90.096
